"","Price","Chg","GSECPrice","GSECChg","FXPrice","FXChg","OilPrice","OilChg","Nifty_PE","Nifty.Vol","VIXChg","VIXPrice","FII_BUY","FII_SELL","DII_BUY","DII_SELL"
"398",11965.6,0.0036,7.037,-0.0057,69.385,-0.0022,53.27,2e-04,29.59,12.713432269653,-0.0324,0.0690131124913734,8.37048044809681,8.34804527986304,7.70712560302952,7.7728158723691
"399",11922.7,0.0044,7.077,0.0148,69.535,0.0026,53.26,-0.0135,29.49,12.6225766007536,0.0079,0.0667779632721202,8.22647986267906,8.16691204920793,7.71665231858386,7.63762486220729
"400",11870.65,0.0023,6.974,0.0062,69.355,0.0027,53.99,0.0266,29.36,12.6197043163047,-0.043,0.0673060743732122,8.01686560327125,8.1635137564573,7.81997774668034,7.74502877720449
"401",11843.75,-0.0148,6.931,-0.013,69.165,-0.0032,52.59,0.0176,29.29,12.9365396953222,-0.0066,0.0644122383252818,8.85043593311365,9.03912728701235,8.3067116375964,8.4557028199467
"402",12021.65,-0.0055,7.022,0.0057,69.291,0.0017,53.48,0.0043,29.73,12.5749429231688,-0.0213,0.0639897616381379,8.50133409815833,8.58249579556802,7.75743601235685,7.89890113239581
"403",12088.55,0.0139,6.982,-0.0071,69.171,-0.0059,53.25,-0.0047,29.9,12.6612798455332,-0.0062,0.0626272115234069,8.95578483984524,8.45185008001605,7.85850154239013,8.02300506046993
"404",11922.8,-0.0019,7.032,-0.0142,69.58,-0.0035,53.5,-0.0546,29.49,12.9919813061714,0.0293,0.0622374358176443,9.15631598312192,9.08227288215365,8.24674574588601,8.13771741576932
"405",11945.9,0.0071,7.133,0.0011,69.825,-3e-04,56.59,-0.0377,29.65,12.950863059242,-0.0486,0.0640614990390775,8.87656828666316,8.61203598928737,8.32985828877831,8.56948768443713
"406",11861.1,-0.0057,7.125,-0.0034,69.845,0.0034,58.81,-0.0056,29.44,12.6700267633244,0.0305,0.0609477373152522,8.41641327986584,8.48155150589583,7.97506952046536,8.03823438398862
"407",11928.75,3e-04,7.149,-0.0025,69.61,0.0015,59.14,-3e-04,29.69,13.3018642932615,-0.0165,0.0628042078819281,9.82396587576908,9.85073371839526,8.31582825502461,8.24770460915642
"408",11924.75,0.0068,7.167,-0.0082,69.504,0.0018,59.16,0.0066,29.68,12.7609917068067,-0.0169,0.0617665225447807,8.46218775237951,8.16537500573885,8.22692110109536,8.31094608776176
"409",11844.1,0.016,7.226,-0.0018,69.38,-0.0041,58.63,0.0124,29.44,12.8337208438574,-0.1514,0.060725671777744,8.9946390583824,8.7050709505569,8.25314170438893,8.30276653732126
"410",11657.05,-0.0069,7.239,-0.0029,69.665,2e-04,57.91,-0.0571,29.02,13.2516884357959,-0.2977,0.0515331100231899,9.02872736410214,8.85181228345377,8.82107729915858,8.90505086103725
"411",11737.9,0.0025,7.26,-0.0059,69.65,1e-04,61.42,-0.0249,29.22,12.7823207746046,0.0772,0.0361892698814801,8.45223644950321,8.63950993427316,8.18291694184951,8.22604645728307
"412",11709.1,-0.0101,7.303,0.0023,69.645,5e-04,62.99,-0.0017,29.18,12.8506596354747,0.0835,0.0389825553065003,8.79294437300005,8.59455415257369,8.11140603145494,8.39447851518633
"413",11828.25,0.0369,7.286,-0.0103,69.609,-0.0095,63.1,0.0054,29.48,13.0216586732827,-0.1567,0.0422386483632524,8.93730780297409,8.67867067880139,8.54276736653567,8.64333761746035
"414",11407.15,0.0133,7.362,-0.002,70.28,0.0021,62.76,-0.0017,28.44,12.9290455829874,-0.0104,0.0356188780053428,8.3656095472651,8.58570194573738,8.45523054985049,7.96895295584689
"415",11257.1,0.009,7.377,-3e-04,70.13,-0.0017,62.87,0.0137,28.07,12.7678004872233,-0.01,0.0352485019386676,8.16818875378172,8.40741850317332,8.16171467433052,7.846273147633
"416",11157,-0.0058,7.379,1e-04,70.249,-0.0012,62.02,0.0039,27.82,12.9340317965422,0.0562,0.0348948791764809,8.36068673893425,8.59749494245822,8.20931113273167,8.00744698486981
